index,id,created_at,text,fav_count,retweet_count
177,824987546874736640,2017-01-27 14:28:53,"RT @pisorgpl: Politycy #PiS dziś (27.01) w mediach:
20:00 @RepublikaTV - @StKarczewski 
20:10 @tvp_info - @RozeckaPL/@IwonaMichaek",0,7
178,820927745165238272,2017-01-16 09:36:41,RT @RadioRodzina: @RozeckaPL w #PORANNYGOŚĆ o proteście w Sejmie i sytuacji w Radzie Miejskiej #Wrocław https://t.co/8okMUTMKQL https://t.c…,0,2
179,820610122275758080,2017-01-15 12:34:34,"Jutro (16.01.2017 r.) o godz. 8:10 będę gościem programu ""Gość poranny"" w  Radiu Rodzina. Zachęcam wszystkich do wysłuchania audycji.",13,4
180,819582996302991360,2017-01-12 16:33:08,Dziś o godz. 20:10 będę gościem programu #Mineła20 w TVP Info. Zachęcam wszystkich do obejrzenia.,36,4
181,818857215461326848,2017-01-10 16:29:08,"RT @Brat_Albert: Uwaga! Ponownie tej zimy bardzo potrzebujemy koców, pościeli, kołder, ciepłych butów, ciepłej odzieży męskiej itd. https:/…",0,19
182,818841686684168192,2017-01-10 15:27:26,W lipcu ub. r. interweniowałam ws. #smog. #dobrazmiana konieczna od zaraz https://t.co/lFYEU0uDnY,7,1
183,815192631600906244,2016-12-31 13:47:23,"Synka matura, rekrutacja to nic do ""pierwsza jazda"" dziś za nami...uff. Koniec 2016!",2,1
184,804266682084638720,2016-12-01 10:11:34,"Niektóre gimnazja są dobre? Zgoda! Niektóre są, ale dobre mają być wszystkie szkoły. #Sejm #reformaedukacji #dobrazmiana #wrocław https://t.co/EFfdTvvVpH",8,6
185,803982220126027780,2016-11-30 15:21:13,RT @mirspy: Nasza odpowiedź na insynuacje Władysława Frasyniuka na łamach  @wyborczawroclaw https://t.co/uSe4h2ZctM,0,1
186,801830450528395264,2016-11-24 16:50:51,@pacamaj nie martw się o mnie..martw się o Wrocław!,0,0
187,801799357305651201,2016-11-24 14:47:18,https://t.co/0buBv5Yiy1,9,6
188,794569116745080833,2016-11-04 15:56:54,"RT @pisorgpl: Politycy #PiS dziś (4.11) w mediach:
19:57 @tvp_info - @Macierewicz_A 
20:00 @tvn24 - @PiotrGlinski 
20:10 @tvp_info - @Rozec…",0,4
189,794531382177529856,2016-11-04 13:26:57,"RT @michaldworczyk: Sejm, jednogłośnie przyjął ustawę o Krzyżu Wschodnim - odznaczeniu dla osób ratujących Polaków na Kresach :)",0,18
190,791019344146866177,2016-10-25 20:51:22,@michal_kolanko po komisji sprawiedliwości ...oczywiście,4,0
191,788393371366625280,2016-10-18 14:56:42,"RT @GGenowefa: Godząc się na sponsoring obchodów rocznicowych TK, konstytucyjny organ państwa, strzelił sobie w kolano, zabił swoją niezale…",0,220
192,788339826626093056,2016-10-18 11:23:55,RT @A_Gajcy: PiS wypowiedział wojnę układowi mafijnemu ws #reprywatyzacja dając duże nadzieje pokrzywdzonym na #zwrotKamienic Oby była to z…,0,135
193,786931991925125121,2016-10-14 14:09:42,RT @wyborczawroclaw: Zaginęła Agnieszka Łochowska. Widziałeś ją? [ZDJĘCIE]:  https://t.co/WOxW7KEGJF,0,1
194,784048272860127232,2016-10-06 15:10:49,"RT @pisorgpl: Politycy #PiS dziś (6.10) w mediach:
19:25 @tvn24 - @RozeckaPL 
19:57 @tvp_info - @MarzenaMachalek 
20:00 @RepublikaTV - @Zie…",0,8
195,780487351214731269,2016-09-26 19:20:59,RT @gaz_wroclawska: Zaginęła Aleksandra Karaszewska. Może być wszędzie. Policja prosi o pomoc w poszukiwaniach: https://t.co/ElsdBC1z23 htt…,0,261
196,765559595666464772,2016-08-16 14:43:25,RT @rzeczpospolita: #PiS chce ustanowienia roku 2017 rokiem pamięci o ofiarach operacji polskiej NKWD https://t.co/wlRt23RUKe,0,2
197,761212557722062848,2016-08-04 14:49:51,"A Jaros zbiera podpisy...
https://t.co/X0rEwaYJZZ",1,1
198,761204274206572545,2016-08-04 14:16:56,RT @K_Mieszkala: Wrocław: Chcą zniesienia opłaty targowej. Radni PiS składają projekt uchwały https://t.co/sNX0HzXf6B,0,3
199,755146847098929152,2016-07-18 21:06:52,@MariaBartoszko dopiero zaczyna..szuka fachowców..hi hi,0,0
200,755145818789801984,2016-07-18 21:02:47,"@MariaBartoszko jak się zorientował, że się trochę w polityce orientuję, to otrzymałam propozycję piastowania stanowiska premiera hej :)",1,0
201,755144916213325825,2016-07-18 20:59:12,"Leciałam dziś z przemiłym 7 latkiem u boku, lubi Palikota, tylko nie PiS i takie.. będzie politykiem.Premierem, pytam? Nie..Prezesem!",5,0
202,750500155024179200,2016-07-06 01:22:35,Jeszcze tylko pamiątkowe zdjęcia...i pchły na noc :),0,0
203,750499436288237568,2016-07-06 01:19:43,Bo kamery włączone a więc spektakl trwa..,0,0
204,750499167664046082,2016-07-06 01:18:39,To znaczy finał...chyba,0,0
205,750498925891710976,2016-07-06 01:17:42,85 hej! To zaczy artykuł..,0,0
206,750498231314972672,2016-07-06 01:14:56,Bez poezji...prośba z sali..,0,0
207,750497356458631168,2016-07-06 01:11:28,Chyba już odpadam ...jaki króliczek? Kom.Sprawiedliwości,1,0
208,749168325910028288,2016-07-02 09:10:22,J.Kaczyński: chcemy Unii narodów...tylko taka będzie budowała wspólną siłę.. #KongresPIS,2,0
209,749164822420459521,2016-07-02 08:56:27,Mamy prawo do naprawy Rzeczypospolitej! J.Kaczyński #KongresPiS,1,0
210,749163542570471424,2016-07-02 08:51:21,"RT @pisorgpl: Trwa wystąpienie Prezesa #PiS J. Kaczyńskiego podczas #KongresPiS. Podajcie dalej!
Transmisja:
https://t.co/PR3993jmKw",0,25
211,748640004151332864,2016-06-30 22:11:00,Koniec z zakupami...w biedronce myślę..co?,2,0
212,730305964855922689,2016-05-11 07:58:05,#raPOrt PiS zawsze będzie stało po stronie Polaków!,1,0
213,730304459948097536,2016-05-11 07:52:06,"Posumowanie rządów POPSL: to egoizm, marnotrawstwo, pogarda #raPOrt",0,0
214,730303371345833984,2016-05-11 07:47:46,Przez 8 lat budowaliście państwo silne wobec słabych a słabe wobec silnych #raport,1,0
215,730302511723253760,2016-05-11 07:44:21,"PO PSL nie rządziły państwem, to było trwanie.. #raport",2,0
216,730302173083488256,2016-05-11 07:43:01,Demokracja to również odpowiedzialność za czyny i słowa #raport,1,0
217,730301732119584768,2016-05-11 07:41:15,Przez 8 lat nikt za nic nie odpowiadał #raport,0,0
218,730301464422326272,2016-05-11 07:40:12,RT @PremierRP: Premier @BeataSzydlo w #Sejm: obowiązkiem każdej władzy jest rozliczenie się ze swych zobowiązań #raPOrt,0,4
219,724648101026385920,2016-04-25 17:15:45,"No to mamy we Wrocławiu koalicję..a raczej ""Świat wg Kiepskich""  :( 

https://t.co/hnkdLgNy7s",2,0
220,713655243599454208,2016-03-26 09:14:03,https://t.co/zA3tWj2UvC,3,0
221,708672426650025984,2016-03-12 15:14:07,"RT @AC_Sobol: ""Daliśmy Wam słowo""
https://t.co/34TwOU2Dmf
#podajdalej",0,13
222,680872909364178945,2015-12-26 22:08:46,@Stefanpierwszy :)))),0,0
223,666964955170779137,2015-11-18 13:03:31,@Jarosl_Lesiecki @cloomm oj..:))),2,0
224,666937554780987392,2015-11-18 11:14:38,"Proszę Was wszystkich o merytoryczną i dobrą współpracę, nie dla nas ale dla Polaków! #expose",1,0
225,666936940009254913,2015-11-18 11:12:12,Polacy chcą wierzyć w uczciwość swojego kraju #expose,1,0
226,666936474043052034,2015-11-18 11:10:21,Polska będzie chronić Polaków mieszkających za granicą a w razie zagrożenia ewakuować! #expose,0,0
227,666933034151735296,2015-11-18 10:56:41,"Media publiczne muszą dysponować środkami, które pozwolą na realizację MISJI #expose",1,1
228,666932636439453696,2015-11-18 10:55:06,Obywatel ma prawo do rzetelnej i obiektywnej informacji #expose,0,0
229,666932412283252737,2015-11-18 10:54:12,Trzeba zacząć doceniać polskich twórców #expose,1,1
230,666932255240134656,2015-11-18 10:53:35,Nie bójmy się budować etosu polskich bohaterów #expose,1,0
231,666931025512161280,2015-11-18 10:48:42,Wiedzę i postawy powinna kształtować szkoła #expose,1,0
232,666930798193430528,2015-11-18 10:47:47,Trzeba odbudować polskie szkolnictwo zawodowe #expose,0,0
233,666928781815320577,2015-11-18 10:39:47,"Ochrona polskiej ziemi to kwestia, która dotyczy nas wszystkich #expose",0,0
234,666928578047660032,2015-11-18 10:38:58,Chcemy stworzyć takie szanse by każdy mógł korzystać z owoców rozwoju #expose,0,0
235,666928065323401216,2015-11-18 10:36:56,@beataszydło: my będziemy pytać obywateli we wszystkich ważnych sprawach #expose,0,0
236,666927378791342080,2015-11-18 10:34:12,Pacjent nie może być pozycją w bilansie #expose,0,0
237,666924856764682240,2015-11-18 10:24:11,Polska potrzebuje przedsiębiorczości młodych Polaków #expose,1,0
238,666924060660617216,2015-11-18 10:21:01,Będziemy słuchać i co najważniejsze słyszeć co mówiąPolacy #expose,0,0
239,666923298513690624,2015-11-18 10:17:59,Dziecko nie koszt to inwestycja #expose,0,0
240,666922938654990336,2015-11-18 10:16:34,"Po pierwsze rozwój, po drugie rozwój i po trzecie rozwój #expose",1,0
241,666922773944664064,2015-11-18 10:15:54,Małym codziennym sprawom moich Rodaków ja chcę służyć! #expose,0,0
242,666922331755933696,2015-11-18 10:14:09,Dla Rządu rzeczą najważniejszą jest bezpieczeństwo Polek i Polaków #expose,0,0
243,658917422615891968,2015-10-27 08:05:30,"@sobolowy zapewniam, że nie!",0,0
244,658764589446922240,2015-10-26 21:58:12,"Wiadomo, że niby wiadomo...ale co sobie Polacy teraz myślą?...o PKW :)",2,0
245,658763792357203970,2015-10-26 21:55:01,Jaka jest różnica pomiędzy wynikami głosowania a wynikami wyborów ...pytam?,8,7
246,658580087873343488,2015-10-26 09:45:03,@Michal_Bajerski ...od jutra! Będzie już oficjalnie,0,0
247,629740985304662016,2015-08-07 19:48:45,@kamilo_sadowski witaj...:))),1,0
248,626138985560154112,2015-07-28 21:15:41,@MariaBartoszko @ARomasze ha i ciekawi mnie czy tym ciężko pracującym przy rozładunku i malowaniu trawy pracownikom zapłacili ekstra?,0,0
249,626137232492130304,2015-07-28 21:08:43,@MariaBartoszko @ARomasze tam deficytowe wszystko...ale obok muzeum tam przecież ładniejsze chyba :)),1,0
250,626135370468564997,2015-07-28 21:01:20,"@ARomasze serio serio...cały łykend sprzątali, urząd malowali a wczoraj wieczorem tiry z meblami zajechały i pod osłoną nocy te meble...",8,3
251,618530665563336704,2015-07-07 21:22:57,RT @GoTracz: Jutro o 13:30 na Placu Solnym uruchamiamy pierwszy stały stolik zbiórki podpisów @ReferendumWro http://t.co/TdeW3L1TNm,0,5
252,618073521340698624,2015-07-06 15:06:25,"RT @Przemek_Filar: @Przemek_Filar koszty 300-600 mln za kilometr, 32 kilometry metra we Wrocławiu",0,1
253,617001243400126464,2015-07-03 16:05:34,"#MyslacPolska @DawidJackiewicz na pierwszym miejscu zawsze, ZAWSZE bedziemy stawiać POLSKĄ RACJĘ STANU!",1,0
254,617000369776889856,2015-07-03 16:02:06,#MyslacPolska @DawidJackiewicz państwo ma się angażować tylko w te obszary gospodarki gdzie jest to niezbędne,1,1
255,616999959024541710,2015-07-03 16:00:28,#MyslacPolska @DawidJackiewicz nasze zadanie to wyeliminowanie patologii w sektorze publicznym,0,0
256,616998743980814336,2015-07-03 15:55:38,#MyslacPolska @DawidJackiewicz nadzór nad skarbem państwa to także polityka prorozwojowa,0,0
257,616988453771837440,2015-07-03 15:14:45,#myslacpolska @Jaroslaw_Gowin chcemy żyć po polsku...,0,0
258,616987263218618368,2015-07-03 15:10:01,#myslacpolska @Jaroslaw_Gowin decyzja podjęta z naruszeniem prawa ma byc z automatu nieważna,1,2
259,616985787603750912,2015-07-03 15:04:09,#myslacpolska zaczynamy panel: Gospodarka i rozwój.,2,0
260,609327566705553409,2015-06-12 11:53:07,@A_Kilijanek witam!,0,0
261,609088474197671938,2015-06-11 20:03:03,@piotruhle @TomOwczarek71 @maciejnowaczyk ten argument stary...odsyłam do protokołów Rady  Miejskiej...,2,0
262,609065685524844544,2015-06-11 18:32:29,@panlistonosz @MGadawa @piotruhle @TomOwczarek71 to przypominam jeszcze pół roku temu RD był przeciwnikiem referendum.,2,0
263,609061267899330561,2015-06-11 18:14:56,@MGadawa @piotruhle @TomOwczarek71 to szczere...,1,0
264,608963087568396288,2015-06-11 11:44:48,@Przemek_Filar @piotruhle @panyezil @dutkiewiczrafal @DannyKarpovytch @ReferendumWro albo tramwaj albo statki kosmiczne!!!,0,0
265,608961585353256960,2015-06-11 11:38:50,@piotruhle @panyezil @dutkiewiczrafal @DannyKarpovytch @ReferendumWro metro? Kiedy 22 czy 23 wiek?,1,0
266,608959838048104448,2015-06-11 11:31:53,@panyezil @DannyKarpovytch @ReferendumWro @piotruhle teraz pan tak spontanicznie czy w ramach obowiązków służbowych dyskutuje?,2,0
267,605471677678555136,2015-06-01 20:31:11,@m_kokoszkiewicz @ReferendumWro @panyezil @dutkiewiczrafal najpierw wymyślił że tam blokowiska są,3,0
268,605465370712010754,2015-06-01 20:06:08,"@Przemek_Filar @panyezil @ReferendumWro @gaz_wroclawska priorytety to ND z much, psiak i jagodno takie pytania w referendum",3,1
269,602574436798222336,2015-05-24 20:38:35,http://t.co/0d9sSmVRVX,9,2
270,601457659183693824,2015-05-21 18:40:55,"RT @Jaroslaw_Gowin: #CzasDecyzji gratuluję PBK, że poszedł moją drogą. Ja logo PO odstawiłam 2lata temu.:-)",0,84
271,601456540927664129,2015-05-21 18:36:28,AD Ten Rząd nie był w stanie nawet sprowadzić Polaków z Donbasu (178 osób) #CzasDecyzji,1,0
272,601454608674721792,2015-05-21 18:28:47,Oj brakuje red bulla...i jest buuul #CzasDecyzji,1,0
273,601452705756815360,2015-05-21 18:21:14,#czasdecyzji PBK mój plan..biała kartka,1,0
274,601449814027440128,2015-05-21 18:09:44,#debata podwyższenie kwoty wolnwj od podatku jest konieczne AD,0,0
275,601151143914426368,2015-05-20 22:22:56,RT @Kwiatkowski_A: PBK przestraszył sie wyborców Pawła Kukiza - http://t.co/EGVAFigvXX - a miała byc zgoda i dialog dla Polski!,0,6
276,601150705735458816,2015-05-20 22:21:11,"RT @AndrzejDuda2015: Minęła 20:00, a w biurze #DudaPomoc praca wre. http://t.co/08uVtQ982x",0,48
277,600021884357517313,2015-05-17 19:35:39,#debata PBK jak Karolak....nakręcony,1,0
278,600021582090739712,2015-05-17 19:34:27,"#debata jakby dodać młodzież, która wyemigrowała to bezrobocie w Polsce wynosiłoby 30%...",0,0
279,600021057618186240,2015-05-17 19:32:22,#debata AD swoje słowo uważam za świętość!,0,0
280,600018619167350784,2015-05-17 19:22:41,"#debata chyba PBK przekonał mnie ostatecznie, że na emeryturę przed 67",0,0
281,600016890614939648,2015-05-17 19:15:49,#debata czy Pani Jowita napisała pytania? PBK  czyta je z kartki hit!,3,1
282,600016349541363713,2015-05-17 19:13:40,#debata PBK o zdrowiu od waszych czasów nic sie nie zmieniło...hit!,2,0
283,596270766435520512,2015-05-07 11:10:03,"Agata Duda, będę głosować na mojego męża ☺",2,0
284,596270487027765248,2015-05-07 11:08:56,@AndrzejDuda jesteśmy bliscy zwycięstwa i zwyciężymy!,0,0
285,595180648622587904,2015-05-04 10:58:19,RT @AndrzejDuda2015: .@AndrzejDuda z żoną Agatą do maturzystów: https://t.co/q5NpTDEkHb #Matura2015 #AndrzejDuda2015,0,28
286,591194031683739648,2015-04-23 10:56:55,Szczerski do Schetyny: gdy idzie o politykę wschodnią niech Pan sobie wyobrazi że Putin to Protasiewicz a Ukraina to Dolny Śl.,1,0
287,590272349682978816,2015-04-20 21:54:29,"@michal_kolanko ...nie wypada podpisywać się pod cudzym dziełem, nowe plakaty AD to nie ja",0,1
288,588454175626899456,2015-04-15 21:29:43,"@RzecznikTWG2017 @BiuroPrasoweUMW @twg2017 gadu, gadu, gadu...pokażcie umowę:)",2,0
289,588324707021250560,2015-04-15 12:55:15,"Wrocławskie MPK. Skoro jest tak dobrze, to dlaczego jest tak źle?http://t.co/XlT4E1p2uG",0,1
290,586190753359081472,2015-04-09 15:35:41,Andrzej Duda w Trzebnicy. Władza musi być uczciwa! http://t.co/kZcwujiR2B,5,0
291,585837150383505408,2015-04-08 16:10:35,Jelenia Góra http://t.co/om4XNThRKB,4,4
292,585836957013540864,2015-04-08 16:09:49,Jelenia Góra http://t.co/CLkEmWNnzf,1,0
293,585809853467209729,2015-04-08 14:22:07,Jawor http://t.co/Wc4mEQnWy0,0,1
294,577948241901260801,2015-03-17 21:42:53,@mkrzyzanowski79 hej...,0,0
295,547142370278776833,2014-12-22 21:31:21,Smyk szczerze: nie wiemt co zrobić by komunikacja była punktualna.,3,3
296,538441300753014785,2014-11-28 21:16:24,"RT @MartiinEden: Wielki szacun dla Pani @RozeckaPL za odwagę, otwartość i walkę do końca. W niedzielę będę kurczowo trzymał kciuki :)",0,4
297,538372888286728192,2014-11-28 16:44:33,RT @bilu1939: W 3 z 4 metropolii kandydaci z szerszym niż elektorat partii poparciem (@RozeckaPL de facto z poparciem całej opozycji).,0,1
298,538328762749034497,2014-11-28 13:49:13,RT @m_kokoszkiewicz: Mój latarnik wyborczy: http://t.co/yrV6rP1v1Q @RozeckaPL @dutkiewiczrafal,0,1
299,537368291707482115,2014-11-25 22:12:39,"RT @Lukasz_Maslanka: Zwycięzcy wyborów we #Wrocław jeszcze nie znamy, ale dzięki @RozeckaPL już udało się sporo wygrać. @Przemek_Filar 
htt…",0,3
300,537321526966882304,2014-11-25 19:06:49,"RT @m_kokoszkiewicz: Po wczorajszym gorszym dniu @RozeckaPL dzisiaj na plusie, jakby wygrała z @dutkiewiczrafal #2turawro @FaktyTVPWroclaw",0,1
301,534829516850753536,2014-11-18 22:04:28,"RT @balukiewiczm: ""@dutkiewiczrafal: Dziękuję za Państwa udział w wyborach i za każdy głos."" My też już panu dziękujemy",0,5
302,532906835486199809,2014-11-13 14:44:25,"RT @FaktyTVPWroclaw: .@walbednarz, @dutkiewiczrafal, Ewa Mańkowska, @ProtasiewiczJ, @RozeckaPL gośćmi debaty #TwojeWybory @tvp_info i @RMF2…",0,2
303,529608410485243904,2014-11-04 12:17:39,RT @tuWroclaw: @RozeckaPL: Rafał Dutkiewicz nie wyremontuje wam domu. On go zburzy! http://t.co/IvVOLlNVli,0,1
304,529214486251859968,2014-11-03 10:12:20,RT @BartekCiazynski: @RozeckaPL Dziękuję za przypomnienie w @prwpl niespełnionej obietnicy  @dutkiewiczrafal wybudowania tramwaju na Nowy D…,0,1
305,529162084148580353,2014-11-03 06:44:06,"Zaczynamy kolejny tydzień: 8:10 Debata @prwpl, a ok. 12:15 w 'Z kraju i ze świata' @RadiowaJedynka. Do usłyszenia!",1,1
306,525255355035840512,2014-10-23 12:00:10,"Pos. J.#Śniadek dziś we Wrocławiu. 15:15 konf.pras.(pl.S), spotk.otwarte: 17 kośc.św.Michała Arch.(Prusa), 19 kośc.św.Karola Borom.(Krucza).",0,0
307,524233841415028736,2014-10-20 16:21:02,"O 19 ""Musimy porozmawiać"" @FaktyTVPWroclaw - m.in. o kontrakcie terytorialnym i o niegospodarności na Stadionie Miejskim. Do zobaczenia!",0,1
308,524069596413050880,2014-10-20 05:28:23,8:10 będę gościem Debaty politycznej @PRWpl. Gdzie jest 313 mln - na pewno o tym porozmawiamy. O II turze też. Zapraszam!,0,0
309,522478969200054274,2014-10-15 20:07:48,"RT @Lukasz_Maslanka: Ciekawy wywiad z Krzysztofem Nawratkiem na łamach @krytyka o problemach także polskich miast @RozeckaPL  
http://t.co/…",0,1
310,521651332416299008,2014-10-13 13:19:04,"O 17 spotkanie z mieszkańcami i pracownikami #MPK w Zespole Szkół nr 11 (Grochowa 36-38), potem po 19 w Radzie Osiedla #NowyDwór. Zapraszam!",0,0
311,521642611032211456,2014-10-13 12:44:24,RT @tuWroclaw: @RozeckaPL o trójpaku komunikacyjnym dla Psiego Pola http://t.co/LkeINfiFXC,0,1
312,521039926776061953,2014-10-11 20:49:33,2:0 z Niemcami - czyli WSZYSTKO jest możliwe! :-),0,0
313,519826571272941569,2014-10-08 12:28:07,Kolejny dzień rozmów z mieszkańcami - dziś o 17 w Radzie Osiedla #PlacGrunwaldzki.  Zapraszam!,0,0
314,519105190210068480,2014-10-06 12:41:36,RT @prwpl: Kandydatka PiS rzuca rękawicę Rafałowi Dutkiewiczowi - Radio Wrocław http://t.co/6ecJLAQIRt,0,1
315,519069595601473536,2014-10-06 10:20:10,RT @tuWroclaw: @RozeckaPL o remoncie torowiska na Grabiszyńskiej: http://t.co/l38qg5385H,0,1
316,519068668379287552,2014-10-06 10:16:29,"RT @Przemek_Filar: Adam Hofman o Dutkiewiczu: Wrocław stał się jego prywatnym miastem i dlatego teraz potrzebuje kobiety - stwierdził. 
htt…",0,1
317,518994213233770496,2014-10-06 05:20:37,"8:10 - Radio Wrocław, moja odpowiedź na list dyr. Maja dot. #ESK, w Debacie Politycznej @prwpl",0,0
318,516970891990040576,2014-09-30 15:20:40,Kolejny dzień rozmów w mieszkańcami - dziś o 19:00 Rada Osiedla #Jagodno (Jagodzińska 15). Zapraszam!,0,0
319,516620154118348800,2014-09-29 16:06:57,"O 19 będę gościem w ""Musimy porozmawiać"" @FaktyTVPWroclaw . Potem o 20 spotkanie z mieszkańcami w Radzie Osiedla #Leśnica.",1,0
320,515799083232276480,2014-09-27 09:44:19,"Dziś Trzech Króli - Festyn historyczny (540-lecie spotkania królów PL, CZ, HUN) Rady Os.Muchobór Wielki. Boisko przy ul. Trawowej, od 12:30.",0,0
321,506041395057278976,2014-08-31 11:30:45,Byłam na Mszy Św. w Kościele pw. Klemensa Dworzaka. Idę na uroczystość pod tablicą Solidarności przy zajezdni MPK. http://t.co/LuZ7D9BhSS,0,0
322,445654092463874049,2014-03-17 20:13:10,"Przeczytałam właśnie we wrocławskiej o 7 cudach...i obawiam się, że jeśli takie będą pomysły na ESK to ta impreza cudem nie będzie.",1,0
323,433233696242413568,2014-02-11 13:38:56,"Dutkiewicz, mając kilka osób z większym doświadczeniem i kompetencjami postawił na BMW, szkoda...",0,0
324,403231115197956096,2013-11-20 18:39:24,no cóż zadebiutowałam..pozdrawiam wszystkich,0,0
